,accession,seq_definition,seq_length,GBSeq_organism,GBSeq_taxonomy,GBReference_title,Submission_Date,organism,mol_type,strain,host,country,db_xref,segment,collection_date
2097,AB450855,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Ibaraki/6/07",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Ibaraki/6/07,,Japan,taxon:11128,,
2098,AB450854,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Ibaraki/5/07",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Ibaraki/5/07,,Japan,taxon:11128,,
2099,AB450853,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Ibaraki/4/07",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Ibaraki/4/07,,Japan,taxon:11128,,
2100,AB450852,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Ibaraki/3/06",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Ibaraki/3/06,,Japan,taxon:11128,,
2101,AB450851,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Ibaraki/2/05",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Ibaraki/2/05,,Japan,taxon:11128,,
2102,AB450850,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Ibaraki/1/04",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Ibaraki/1/04,,Japan,taxon:11128,,
2103,AB450849,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Yamagata/13/07",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Yamagata/13/07,,Japan,taxon:11128,,
2104,AB450848,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Yamagata/12/07",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Yamagata/12/07,,Japan,taxon:11128,,
2105,AB450847,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Yamagata/11/07",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Yamagata/11/07,,Japan,taxon:11128,,
2106,AB450846,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Yamagata/10/07",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Yamagata/10/07,,Japan,taxon:11128,,
2107,AB450845,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Yamagata/9/07",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Yamagata/9/07,,Japan,taxon:11128,,
2108,AB450844,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Yamagata/8/07",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Yamagata/8/07,,Japan,taxon:11128,,
2109,AB450843,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Hokkaido/40/08",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Hokkaido/40/08,,Japan,taxon:11128,,
2110,AB450842,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Hokkaido/39/08",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Hokkaido/39/08,,Japan,taxon:11128,,
2111,AB450841,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Hokkaido/38/08",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Hokkaido/38/08,,Japan,taxon:11128,,
2112,AB450840,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Hokkaido/37/08",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Hokkaido/37/08,,Japan,taxon:11128,,
2113,AB450839,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Hokkaido/36/07",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Hokkaido/36/07,,Japan,taxon:11128,,
2114,AB450838,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Hokkaido/35/07",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Hokkaido/35/07,,Japan,taxon:11128,,
2115,AB450837,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Hokkaido/34/07",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Hokkaido/34/07,,Japan,taxon:11128,,
2116,AB450836,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Hokkaido/33/06",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Hokkaido/33/06,,Japan,taxon:11128,,
2117,AB450835,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Hokkaido/32/06",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Hokkaido/32/06,,Japan,taxon:11128,,
2118,AB450834,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Hokkaido/31/06",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Hokkaido/31/06,,Japan,taxon:11128,,
2119,AB450833,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Hokkaido/30/06",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Hokkaido/30/06,,Japan,taxon:11128,,
2120,AB450832,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Hokkaido/29/06",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Hokkaido/29/06,,Japan,taxon:11128,,
2121,AB450831,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Hokkaido/28/05",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Hokkaido/28/05,,Japan,taxon:11128,,
2122,AB450830,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Hokkaido/27/05",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Hokkaido/27/05,,Japan,taxon:11128,,
2123,AB450829,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Hokkaido/26/05",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Hokkaido/26/05,,Japan,taxon:11128,,
2124,AB450828,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Hokkaido/25/05",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Hokkaido/25/05,,Japan,taxon:11128,,
2125,AB450827,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Hokkaido/24/05",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Hokkaido/24/05,,Japan,taxon:11128,,
2126,AB450826,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Hokkaido/23/05",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Hokkaido/23/05,,Japan,taxon:11128,,
2127,AB450825,"Bovine coronavirus S1 gene for spike protein subunit 1, partial cds, strain: Hokkaido/22/05",411,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Phylogenetic studies of bovine coronaviruses isolated in Japan,11-NOV-2008,Bovine coronavirus,genomic RNA,Hokkaido/22/05,,Japan,taxon:11128,,
2128,GN350724,Sequence 488 from Patent WO2007130519,60,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine coronavirus,unassigned DNA,,,,taxon:11128,,
2129,GN350723,Sequence 487 from Patent WO2007130519,60,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine coronavirus,unassigned DNA,,,,taxon:11128,,
2130,GN350722,Sequence 486 from Patent WO2007130519,60,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine coronavirus,unassigned DNA,,,,taxon:11128,,
2131,GN350721,Sequence 485 from Patent WO2007130519,60,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine coronavirus,unassigned DNA,,,,taxon:11128,,
2132,GN350720,Sequence 484 from Patent WO2007130519,60,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine coronavirus,unassigned DNA,,,,taxon:11128,,
2133,GN350719,Sequence 483 from Patent WO2007130519,60,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine coronavirus,unassigned DNA,,,,taxon:11128,,
2134,GN350718,Sequence 482 from Patent WO2007130519,60,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine coronavirus,unassigned DNA,,,,taxon:11128,,
2135,GN350717,Sequence 481 from Patent WO2007130519,60,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine coronavirus,unassigned DNA,,,,taxon:11128,,
2136,GN350716,Sequence 480 from Patent WO2007130519,60,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine coronavirus,unassigned DNA,,,,taxon:11128,,
2137,GN350715,Sequence 479 from Patent WO2007130519,60,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Viral nucleic acid microarray and method of use,12-MAY-2009,Bovine coronavirus,unassigned DNA,,,,taxon:11128,,
2138,EU686689,"Bovine coronavirus isolate 0501 spike protein gene, complete cds",4092,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Comparision of vaccine and field strains of bovine coronavirus in Korea,01-MAY-2009,Bovine coronavirus,genomic RNA,,,South Korea,taxon:11128,,
2139,EU401988,"Bovine coronavirus isolate SUN5 spike protein (S) gene, complete cds",4092,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Comparison of vaccine and field strains of Bovine coronavirus in Korea,31-JAN-2009,Bovine coronavirus,genomic RNA,,,South Korea,taxon:11128,,
2140,EU401987,"Bovine coronavirus isolate A3 spike protein (S) gene, complete cds",4092,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Comparison of vaccine and field strains of Bovine coronavirus in Korea,31-JAN-2009,Bovine coronavirus,genomic RNA,,,South Korea,taxon:11128,,
2141,EU401986,"Bovine coronavirus isolate 0502 spike protein (S) gene, complete cds",4092,Bovine coronavirus,Viruses; Riboviria; Orthornavirae; Pisuviricota; Pisoniviricetes; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Embecovirus; Betacoronavirus 1,Comparison of vaccine and field strains of Bovine coronavirus in Korea,31-JAN-2009,Bovine coronavirus,genomic RNA,,,South Korea,taxon:11128,,
