,accession,seq_definition,seq_length,GBSeq_organism,GBSeq_taxonomy,GBReference_title,Submission_Date,organism,mol_type,strain,host,country,db_xref,segment,collection_date
776,HM196235,"Eastern equine encephalitis virus strain FL2001 aR3-41 structural polyprotein gene, partial cds",3729,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2001 aR3-41,common grackle,"USA: Florida, Orange County",taxon:11021,,25-Jun-2001
777,HM196234,"Eastern equine encephalitis virus strain FL2003 eR3-40 structural polyprotein gene, partial cds",3729,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2003 eR3-40,equine,"USA: Florida, Seminole County",taxon:11021,,14-Jul-2003
778,HM196233,"Eastern equine encephalitis virus strain FL2005 mR3-39 structural polyprotein gene, partial cds",3729,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2005 mR3-39,Coquillettidia perturbans,"USA: Florida, Volusia County",taxon:11021,,26-May-2005
779,HM196232,"Eastern equine encephalitis virus strain FL2003 eR2-38 structural polyprotein gene, partial cds",3729,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2003 eR2-38,equine,"USA: Florida, Jefferson County",taxon:11021,,10-Jul-2003
780,HM196231,"Eastern equine encephalitis virus strain FL2001 aR2-35 structural polyprotein gene, partial cds",3729,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2001 aR2-35,thasher,"USA: Florida, Gadsden County",taxon:11021,,17-Oct-2001
781,HM196230,"Eastern equine encephalitis virus strain FL1994 aR2-32 structural polyprotein gene, partial cds",3729,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL1994 aR2-32,pheasant,"USA: Florida, Leon County",taxon:11021,,03-Aug-1994
782,HM196229,"Eastern equine encephalitis virus strain FL2005 mR1-31 structural polyprotein gene, partial cds",3729,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2005 mR1-31,Culiseta melanura,"USA: Florida, Escambia County",taxon:11021,,18-Jul-2005
783,HM196228,"Eastern equine encephalitis virus strain FL2001 aR1-27 structural polyprotein gene, partial cds",3729,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2001 aR1-27,white-throated sparrow,"USA: Florida, Santa Rosa County",taxon:11021,,21-Nov-2001
784,HM196227,"Eastern equine encephalitis virus strain FL2003 mR1-19 structural polyprotein gene, partial cds",3729,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2003 mR1-19,Ochlerotatus infirmatus,"USA: Florida, Escambia County",taxon:11021,,10-Jun-2003
785,HM196226,"Eastern equine encephalitis virus strain FL2005 eR2-18 structural polyprotein gene, partial cds",3729,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2005 eR2-18,equine,"USA: Florida, Leon County",taxon:11021,,12-Jul-2005
786,HM196225,"Eastern equine encephalitis virus strain FL2001 aR4-12 structural polyprotein gene, partial cds",3729,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2001 aR4-12,mourning dove,"USA: Florida, Palm Beach",taxon:11021,,17-Oct-2001
787,HM196224,"Eastern equine encephalitis virus strain FL1991 aR2-11 structural polyprotein gene, partial cds",3729,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL1991 aR2-11,pheasant,"USA: Florida, Leon County",taxon:11021,,02-Aug-1991
788,HM196223,"Eastern equine encephalitis virus strain FL1986 eR2-10 structural polyprotein gene, partial cds",3729,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL1986 eR2-10,equine,"USA: Florida, Jefferson County",taxon:11021,,02-Jan-1986
789,HM210098,"Eastern equine encephalitis virus strain FL2003 eR3-3 nonstructural polyprotein gene, partial cds; and structural polyprotein gene, complete cds",11626,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic Analysis of Eastern Equine Encephalitis Virus Isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2003 eR3-3,equine,"USA: Florida, Volusia County",taxon:11021,,02-Apr-2003
790,HM210097,"Eastern equine encephalitis virus strain FL2005 mR3-4 nonstructural polyprotein gene, partial cds; and structural polyprotein gene, complete cds",11626,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic Analysis of Eastern Equine Encephalitis Virus Isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2005 mR3-4,Culex nigripalpus,"USA: Florida, Volusia County",taxon:11021,,26-May-2005
791,HM210096,"Eastern equine encephalitis virus strain FL1994 mR3-5 nonstructural protein gene, partial cds; and structural protein gene, complete cds",11626,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic Analysis of Eastern Equine Encephalitis Virus Isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL1994 mR3-5,Culex nigripalpus,"USA: Florida, Volusia County",taxon:11021,,27-Mar-1994
792,HM210095,"Eastern equine encephalitis virus strain FL2008 mR3-6 nonstructural protein gene, partial cds; and structural protein gene, complete cds",11606,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic Analysis of Eastern Equine Encephalitis Virus Isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2008 mR3-6,Culex salinarius,"USA: Florida, Volusia County",taxon:11021,,13-Feb-2008
793,HM210094,"Eastern equine encephalitis virus strain FL1992 mR3-7 nonstructural protein gene, partial cds; and structural protein gene, complete cds",11626,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic Analysis of Eastern Equine Encephalitis Virus Isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL1992 mR3-7,Culex erraticus,"USA: Florida, Volusia County",taxon:11021,,17-Aug-1992
794,HM210093,"Eastern equine encephalitis virus strain FL1992 aR3-1 nonstructural polyprotein gene, partial cds; and structural polyprotein gene, complete cds",11626,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic Analysis of Eastern Equine Encephalitis Virus Isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL1992 aR3-1,pheasant,"USA: Florida, Volusia County",taxon:11021,,10-Jun-1992
795,HM196258,"Eastern equine encephalitis virus strain AL2003 mAL-64 E1 glycoprotein gene, partial cds",869,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,AL2003 mAL-64,Culiseta melanura,"USA: Alabama, Macon County",taxon:11021,,29-Jul-2003
796,HM196257,"Eastern equine encephalitis virus strain AL2003 mAL-63 E1 glycoprotein gene, partial cds",869,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,AL2003 mAL-63,Culex erraticus,"USA: Alabama, Macon County",taxon:11021,,31-Jul-2003
797,HM196256,"Eastern equine encephalitis virus strain AL2003 mAL-62 E1 glycoprotein gene, partial cds",869,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,AL2003 mAL-62,mosquito,"USA: Alabama, Macon County",taxon:11021,,25-Jul-2003
798,HM196255,"Eastern equine encephalitis virus strain FL2002 aR1-56 E1 glycoprotein gene, partial cds",869,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2002 aR1-56,finch,"USA: Florida, Santa Rosa County",taxon:11021,,01-Nov-2002
799,HM196254,"Eastern equine encephalitis virus strain FL1992 aR3-52 E1 glycoprotein gene, partial cds",869,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL1992 aR3-52,white ibis,"USA: Florida, Orange County",taxon:11021,,25-Jun-1992
800,HM196253,"Eastern equine encephalitis virus strain FL2001 aR3-41 E1 glycoprotein gene, partial cds",869,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2001 aR3-41,common grackle,"USA: Florida, Orange County",taxon:11021,,25-Jun-2001
801,HM196252,"Eastern equine encephalitis virus strain FL2003 eR3-40 E1 glycoprotein gene, partial cds",869,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2003 eR3-40,equine,"USA: Florida, Seminole County",taxon:11021,,14-Jul-2003
802,HM196251,"Eastern equine encephalitis virus strain FL2005 mR3-39 E1 glycoprotein gene, partial cds",869,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2005 mR3-39,Coquillettidia perturbans,"USA: Florida, Volusia County",taxon:11021,,26-May-2005
803,HM196250,"Eastern equine encephalitis virus strain FL2003 eR2-38 E1 glycoprotein gene, partial cds",869,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2003 eR2-38,equine,"USA: Florida, Jefferson County",taxon:11021,,10-Jul-2003
804,HM196249,"Eastern equine encephalitis virus strain FL2001 aR2-35 E1 glycoprotein gene, partial cds",869,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2001 aR2-35,thasher,"USA: Florida, Gadsden County",taxon:11021,,17-Oct-2001
805,HM196248,"Eastern equine encephalitis virus strain FL1994 aR2-32 E1 glycoprotein gene, partial cds",869,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL1994 aR2-32,pheasant,"USA: Florida, Leon County",taxon:11021,,03-Aug-1994
806,HM196247,"Eastern equine encephalitis virus strain FL2005 mR1-31 E1 glycoprotein gene, partial cds",869,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2005 mR1-31,Culiseta melanura,"USA: Florida, Escambia County",taxon:11021,,18-Jul-2005
807,HM196246,"Eastern equine encephalitis virus strain FL2001 aR1-27 E1 glycoprotein gene, partial cds",869,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2001 aR1-27,white-throated sparrow,"USA: Florida, Santa Rosa County",taxon:11021,,21-Nov-2001
808,HM196245,"Eastern equine encephalitis virus strain FL2003 mR1-19 E1 glycoprotein gene, partial cds",869,Eastern equine encephalitis virus,Viruses; Riboviria; Orthornavirae; Kitrinoviricota; Alsuviricetes; Martellivirales; Togaviridae; Alphavirus,Phylogenetic analysis of eastern equine encephalitis virus isolates from Florida,09-FEB-2011,Eastern equine encephalitis virus,genomic RNA,FL2003 mR1-19,Ochlerotatus infirmatus,"USA: Florida, Escambia County",taxon:11021,,10-Jun-2003
