,accession,seq_definition,seq_length,GBSeq_organism,GBSeq_taxonomy,GBReference_title,Submission_Date,organism,mol_type,strain,host,country,db_xref,segment,collection_date
1477,KY973584,"Human respirovirus 3 strain HPIV3/Seattle/USA/6J10/2010, complete genome",15391,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,16-MAY-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/6J10/2010,Homo sapiens,USA,taxon:11216,,2010
1478,KY973585,"Human respirovirus 3 strain HPIV3/Seattle/USA/6J5/2010, complete genome",15381,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,16-MAY-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/6J5/2010,Homo sapiens,USA,taxon:11216,,2010
1479,KY973586,"Human respirovirus 3 strain HPIV3/Seattle/USA/6J4/2010, complete genome",15359,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,16-MAY-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/6J4/2010,Homo sapiens,USA,taxon:11216,,2010
1480,KY973587,"Human respirovirus 3 strain HPIV3/Seattle/USA/6J3/2010, complete genome",15352,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,16-MAY-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/6J3/2010,Homo sapiens,USA,taxon:11216,,2010
1481,KY973588,"Human respirovirus 3 strain HPIV3/Seattle/USA/6I8/2010, complete genome",15375,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,16-MAY-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/6I8/2010,Homo sapiens,USA,taxon:11216,,2010
1482,KY973589,"Human respirovirus 3 strain HPIV3/Seattle/USA/6I6/2010, complete genome",15386,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,16-MAY-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/6I6/2010,Homo sapiens,USA,taxon:11216,,2010
1483,KY973590,"Human respirovirus 3 strain HPIV3/Seattle/USA/6I5/2010, complete genome",15387,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,16-MAY-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/6I5/2010,Homo sapiens,USA,taxon:11216,,2010
1484,KY973591,"Human respirovirus 3 strain HPIV3/Seattle/USA/6I4/2010, complete genome",15386,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,16-MAY-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/6I4/2010,Homo sapiens,USA,taxon:11216,,2010
1485,KY973592,"Human respirovirus 3 strain HPIV3/Seattle/USA/6H8/2010, complete genome",15398,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,16-MAY-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/6H8/2010,Homo sapiens,USA,taxon:11216,,2010
1486,KY973593,"Human respirovirus 3 strain HPIV3/Seattle/USA/6G10/2010, complete genome",15387,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,16-MAY-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/6G10/2010,Homo sapiens,USA,taxon:11216,,2010
1487,KY973594,"Human respirovirus 3 strain HPIV3/Seattle/USA/6F5/2010, complete genome",15403,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,16-MAY-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/6F5/2010,Homo sapiens,USA,taxon:11216,,2010
1488,KY973596,"Human respirovirus 3 strain HPIV3/Seattle/USA/6E9/2010, complete genome",15387,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,16-MAY-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/6E9/2010,Homo sapiens,USA,taxon:11216,,2010
1489,KY973597,"Human respirovirus 3 strain HPIV3/Seattle/USA/6E6/2010, complete genome",15361,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,16-MAY-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/6E6/2010,Homo sapiens,USA,taxon:11216,,2010
1490,KY973598,"Human respirovirus 3 strain HPIV3/Seattle/USA/6E5/2010, complete genome",15442,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,16-MAY-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/6E5/2010,Homo sapiens,USA,taxon:11216,,2010
1491,KY973599,"Human respirovirus 3 strain HPIV3/Seattle/USA/6E4/2010, complete genome",15386,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,16-MAY-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/6E4/2010,Homo sapiens,USA,taxon:11216,,2010
1492,KY973600,"Human respirovirus 3 strain HPIV3/Seattle/USA/6E2/2010, complete genome",15384,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,16-MAY-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/6E2/2010,Homo sapiens,USA,taxon:11216,,2010
1493,KY629774,"Human respirovirus 3 strain HPIV3/Seattle/USA/13J5/2016, complete genome",15396,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-APR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/13J5/2016,Homo sapiens,USA,taxon:11216,,2016
1494,KY629772,"Human respirovirus 3 strain HPIV3/Seattle/USA/13J1/2016, complete genome",15400,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-APR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/13J1/2016,Homo sapiens,USA,taxon:11216,,2016
1495,KY674982,"Human respirovirus 3 strain HPIV3/Seattle/USA/13F7/2016, complete genome",15367,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/13F7/2016,Homo sapiens,USA,taxon:11216,,2016
1496,KY674981,"Human respirovirus 3 strain HPIV3/Seattle/USA/13E8/2016, complete genome",15396,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/13E8/2016,Homo sapiens,USA,taxon:11216,,2016
1497,KY674979,"Human respirovirus 3 strain HPIV3/Seattle/USA/13E1/2016, complete genome",15390,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/13E1/2016,Homo sapiens,USA,taxon:11216,,2016
1498,KY674978,"Human respirovirus 3 strain HPIV3/Seattle/USA/13D10/2016, complete genome",15384,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/13D10/2016,Homo sapiens,USA,taxon:11216,,2016
1499,KY674977,"Human respirovirus 3 strain HPIV3/Seattle/USA/13D1/2016, complete genome",15386,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/13D1/2016,Homo sapiens,USA,taxon:11216,,2016
1500,KY674975,"Human respirovirus 3 strain HPIV3/Seattle/USA/13C7/2016, complete genome",15384,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/13C7/2016,Homo sapiens,USA,taxon:11216,,2016
1501,KY674964,"Human respirovirus 3 strain HPIV3/Seattle/USA/9N3/2012, complete genome",15383,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/9N3/2012,Homo sapiens,USA,taxon:11216,,2012
1502,KY674963,"Human respirovirus 3 strain HPIV3/Seattle/USA/9M7/2012, complete genome",15384,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/9M7/2012,Homo sapiens,USA,taxon:11216,,2012
1503,KY674939,"Human respirovirus 3 strain HPIV3/Seattle/USA/1P5/2009, complete genome",15382,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/1P5/2009,Homo sapiens,USA,taxon:11216,,2009
1504,KY674938,"Human respirovirus 3 strain HPIV3/Seattle/USA/1P6/2009, complete genome",15384,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/1P6/2009,Homo sapiens,USA,taxon:11216,,2009
1505,KY674937,"Human respirovirus 3 strain HPIV3/Seattle/USA/1P8/2009, complete genome",15383,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/1P8/2009,Homo sapiens,USA,taxon:11216,,2009
1506,KY674936,"Human respirovirus 3 strain HPIV3/Seattle/USA/1Q1/2009, complete genome",15382,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/1Q1/2009,Homo sapiens,USA,taxon:11216,,2009
1507,KY674935,"Human respirovirus 3 strain HPIV3/Seattle/USA/1Q2/2009, complete genome",15384,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/1Q2/2009,Homo sapiens,USA,taxon:11216,,2009
1508,KY674934,"Human respirovirus 3 strain HPIV3/Seattle/USA/1Q3/2009, complete genome",15384,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/1Q3/2009,Homo sapiens,USA,taxon:11216,,2009
1509,KY674933,"Human respirovirus 3 strain HPIV3/Seattle/USA/1Q4/2009, complete genome",15409,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/1Q4/2009,Homo sapiens,USA,taxon:11216,,2009
1510,KY674932,"Human respirovirus 3 strain HPIV3/Seattle/USA/1Q6/2009, complete genome",15386,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/1Q6/2009,Homo sapiens,USA,taxon:11216,,2009
1511,KY674931,"Human respirovirus 3 strain HPIV3/Seattle/USA/1Q10/2009, complete genome",15384,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/1Q10/2009,Homo sapiens,USA,taxon:11216,,2009
1512,KY674930,"Human respirovirus 3 strain HPIV3/Seattle/USA/1R3/2009, complete genome",15386,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/1R3/2009,Homo sapiens,USA,taxon:11216,,2009
1513,KY674929,"Human respirovirus 3 strain HPIV3/Seattle/USA/1R4/2009, complete genome",15384,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/1R4/2009,Homo sapiens,USA,taxon:11216,,2009
1514,KY674928,"Human respirovirus 3 strain HPIV3/Seattle/USA/1S5/2009, complete genome",15335,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/1S5/2009,Homo sapiens,USA,taxon:11216,,2009
1515,KY674927,"Human respirovirus 3 strain HPIV3/Seattle/USA/1T8/2009, complete genome",15369,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/1T8/2009,Homo sapiens,USA,taxon:11216,,2009
1516,KY674926,"Human respirovirus 3 strain HPIV3/Seattle/USA/1T2/2009, complete genome",15381,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/1T2/2009,Homo sapiens,USA,taxon:11216,,2009
1517,KY674925,"Human respirovirus 3 strain HPIV3/Seattle/USA/1T3/2009, complete genome",15384,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/1T3/2009,Homo sapiens,USA,taxon:11216,,2009
1518,KY674924,"Human respirovirus 3 strain HPIV3/Seattle/USA/1T7/2009, complete genome",15357,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/1T7/2009,Homo sapiens,USA,taxon:11216,,2009
1519,KY674923,"Human respirovirus 3 strain HPIV3/Seattle/USA/1T9/2009, complete genome",15324,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/1T9/2009,Homo sapiens,USA,taxon:11216,,2009
1520,KY674922,"Human respirovirus 3 strain HPIV3/Seattle/USA/13G3/2016, complete genome",15383,Human respirovirus 3,Viruses; Riboviria; Orthornavirae; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Paramyxoviridae; Orthoparamyxovirinae; Respirovirus; Respirovirus pneumoniae,Genome sequences of viral positives at UW Virology,29-MAR-2017,Human respirovirus 3,viral cRNA,HPIV3/Seattle/USA/13G3/2016,Homo sapiens,USA,taxon:11216,,2016
