ON553975,"Human coronavirus NL63 isolate HCoV-NL63/BIME089-67/2016, complete genome",Human coronavirus NL63,27464,Human coronavirus NL63 (HCoV-NL63),2016,HCoV-NL63/BIME089-67/2016
ON553974,"Human coronavirus NL63 isolate HCoV-NL63/BIME070-61/2016, complete genome",Human coronavirus NL63,27503,Human coronavirus NL63 (HCoV-NL63),2016,HCoV-NL63/BIME070-61/2016
ON553973,"Human coronavirus NL63 isolate HCoV-NL63/BIME068-56/2016, complete genome",Human coronavirus NL63,27523,Human coronavirus NL63 (HCoV-NL63),2016,HCoV-NL63/BIME068-56/2016
ON553971,"Human coronavirus NL63 isolate HCoV-NL63/BIME051-76/2016, complete genome",Human coronavirus NL63,27570,Human coronavirus NL63 (HCoV-NL63),2016,HCoV-NL63/BIME051-76/2016
ON553970,"Human coronavirus NL63 isolate HCoV-NL63/BIME048-59/2016, complete genome",Human coronavirus NL63,27554,Human coronavirus NL63 (HCoV-NL63),2016,HCoV-NL63/BIME048-59/2016
ON553969,"Human coronavirus NL63 isolate HCoV-NL63/BIME042-63/2016, complete genome",Human coronavirus NL63,27528,Human coronavirus NL63 (HCoV-NL63),2016,HCoV-NL63/BIME042-63/2016
ON553968,"Human coronavirus NL63 isolate HCoV-NL63/BIME036-72/2016, complete genome",Human coronavirus NL63,27526,Human coronavirus NL63 (HCoV-NL63),2016,HCoV-NL63/BIME036-72/2016
ON553967,"Human coronavirus NL63 isolate HCoV-NL63/BIME034-71/2016, complete genome",Human coronavirus NL63,27517,Human coronavirus NL63 (HCoV-NL63),2016,HCoV-NL63/BIME034-71/2016
ON553966,"Human coronavirus NL63 isolate HCoV-NL63/BIME028-62/2016, complete genome",Human coronavirus NL63,27500,Human coronavirus NL63 (HCoV-NL63),2016,HCoV-NL63/BIME028-62/2016
ON553965,"Human coronavirus NL63 isolate HCoV-NL63/BIME011-73/2016, complete genome",Human coronavirus NL63,27510,Human coronavirus NL63 (HCoV-NL63),2016,HCoV-NL63/BIME011-73/2016
ON553964,"Human coronavirus HKU1 isolate HCoV-HKU1/BIME352-01/2018, complete genome",Human coronavirus HKU1,29932,Human coronavirus HKU1 (HCoV-HKU1),2018,HCoV-HKU1/BIME352-01/2018
ON553963,"Human coronavirus HKU1 isolate HCoV-HKU1/BIME190-04/2017, complete genome",Human coronavirus HKU1,29863,Human coronavirus HKU1 (HCoV-HKU1),2017,HCoV-HKU1/BIME190-04/2017
ON553962,"Human coronavirus HKU1 isolate HCoV-HKU1/BIME141-02/2017, complete genome",Human coronavirus HKU1,30144,Human coronavirus HKU1 (HCoV-HKU1),2017,HCoV-HKU1/BIME141-02/2017
OQ189491,"Infectious bronchitis virus strain CK/CH/SX/2204, complete genome",Infectious bronchitis virus,27823,Infectious bronchitis virus,Apr-2022,Unknown
OQ189490,"Infectious bronchitis virus strain CK/CH/SX/2106, complete genome",Infectious bronchitis virus,27690,Infectious bronchitis virus,Jun-2021,Unknown
OQ095389,"Igacovirus CA1737, complete genome",Igacovirus CA1737,27728,Igacovirus CA1737,02-Mar-2022,CA/1737/2022
OP792038,"UNVERIFIED: Porcine deltacoronavirus isolate PDCoV WH-A, complete genome",Porcine deltacoronavirus,25424,Porcine deltacoronavirus,Dec-2020,PDCoV WH-A
MT563407,"Infectious bronchitis virus strain SC/SDL/19, complete genome",Infectious bronchitis virus,27684,Infectious bronchitis virus,12-Apr-2019,Unknown
MN942260,"Porcine deltacoronavirus isolate PDcov HeN/swine/2015, complete genome",Porcine deltacoronavirus,25418,Porcine deltacoronavirus,2015,PDcov HeN/swine/2015
OQ915150,"Porcine epidemic diarrhea virus strain ZJ2022, complete genome",Porcine epidemic diarrhea virus,28047,Porcine epidemic diarrhea virus (PEDV),Feb-2022,Unknown
OP959790,"Porcine hemagglutinating encephalomyelitis virus strain LJ/2021, complete genome",Porcine hemagglutinating encephalomyelitis virus,30480,Porcine hemagglutinating encephalomyelitis virus,12-Dec-2021,Unknown
OQ401253,"MAG: Pedacovirus PpiGB01, complete genome",Pedacovirus sp. PpiGB01,28247,Pedacovirus sp. PpiGB01 (bat metagenome),2021-11-05,Sample-25
OP823402,"Infectious bronchitis virus isolate CA/2228/22, complete genome",Infectious bronchitis virus,27681,Infectious bronchitis virus,26-Oct-2021,CA/2228/22
OP529824,"UNVERIFIED: Porcine epidemic diarrhea virus isolate GS2019-109, complete genome",Porcine epidemic diarrhea virus,28021,Porcine epidemic diarrhea virus (PEDV),2019,GS2019-109
OP529823,"UNVERIFIED: Porcine epidemic diarrhea virus isolate GS2019-513, complete genome",Porcine epidemic diarrhea virus,28033,Porcine epidemic diarrhea virus (PEDV),2019,GS2019-513
OQ920101,"Mutant Human coronavirus 229E isolate UK/VR740/1973_C2R10_truncated, complete genome",Human coronavirus 229E,24841,Human coronavirus 229E,Unknown,UK/VR740/1973_C2R10_truncated
OQ920100,"Mutant Human coronavirus 229E isolate TZ/4033K/2017_C2R10_truncated, complete genome",Human coronavirus 229E,23993,Human coronavirus 229E,Unknown,TZ/4033K/2017_C2R10_truncated
OQ920099,"Mutant Human coronavirus 229E isolate SG/2613/2011_C2R10_truncated, complete genome",Human coronavirus 229E,27233,Human coronavirus 229E,Unknown,SG/2613/2011_C2R10_truncated
OQ920098,"Mutant Human coronavirus 229E isolate SG/2326/2011_C2R10_truncated, complete genome",Human coronavirus 229E,26906,Human coronavirus 229E,Unknown,SG/2326/2011_C2R10_truncated
OQ920097,"Mutant Human coronavirus 229E isolate SG/1340/2010_C2R10_truncated, complete genome",Human coronavirus 229E,23833,Human coronavirus 229E,Unknown,SG/1340/2010_C2R10_truncated
OP805351,"Transmissible gastroenteritis virus isolate TGEV-DS01-2022, complete genome",Transmissible gastroenteritis virus,28591,Transmissible gastroenteritis virus,Unknown,TGEV-DS01-2022
NC_076685,"Alphacoronavirus sp. isolate WA3607, complete genome",Alphacoronavirus sp.,28009,Alphacoronavirus sp.,2018,WA3607
NC_076684,"Alphacoronavirus sp. isolate WA2028, complete genome",Alphacoronavirus sp.,27435,Alphacoronavirus sp.,2018,WA2028
NC_055953,"Bat alphacoronavirus isolate AMA_L_F, complete genome",Bat alphacoronavirus,29097,Bat alphacoronavirus,2015,AMA_L_F
NC_054015,"Tylonycteris bat coronavirus HKU33 strain GZ151867, complete genome",Tylonycteris bat coronavirus HKU33,27636,Tylonycteris bat coronavirus HKU33,09-Sep-2015,Unknown
NC_054004,"Hipposideros pomona bat coronavirus CHB25 isolate CHB0025, complete genome",Hipposideros pomona bat coronavirus CHB25,28169,Hipposideros pomona bat coronavirus CHB25,Mar-2018,CHB0025
NC_054003,"Alphacoronavirus sp. isolate WA1087, complete genome",Alphacoronavirus sp.,28170,Alphacoronavirus sp.,2018,WA1087
OQ469322,"Hipposideros armiger Coronavirus isolate CD36, complete genome",Hipposideros armiger Coronavirus,31251,Hipposideros armiger Coronavirus,01-Apr-2021,CD36
OK017908,"Betacoronavirus sp. isolate CD35, complete genome",Betacoronavirus sp.,31252,Betacoronavirus sp.,2021-03,CD35
OK017907,"Alphacoronavirus sp. isolate CD30, complete genome",Alphacoronavirus sp.,28151,Alphacoronavirus sp.,2021-03,CD30
ON544073,"Bovine coronavirus isolate DTA28-rectum/2021, complete genome",Bovine coronavirus,31048,Bovine coronavirus,2021,DTA28-rectum/2021
ON544072,"Bovine coronavirus isolate DTA28-kidney/2021, complete genome",Bovine coronavirus,31048,Bovine coronavirus,2021,DTA28-kidney/2021
OP684009,"Infectious bronchitis virus strain HV80, complete genome",Infectious bronchitis virus,27632,Infectious bronchitis virus,2020,Unknown
OQ378935,"UNVERIFIED: Porcine epidemic diarrhea virus isolate W2022, complete genome",Porcine epidemic diarrhea virus,28194,Porcine epidemic diarrhea virus (PEDV),2022-12-31,W2022
OQ828657,"Human coronavirus OC43 isolate HCoV/OC43/USA/7D7/2010, complete genome",Human coronavirus OC43,30558,Human coronavirus OC43 (HCoV-OC43),2010-11,HCoV/OC43/USA/7D7/2010
OQ736717,"Porcine deltacoronavirus isolate PDCoV-GX2022-1, complete genome",Porcine deltacoronavirus,25360,Porcine deltacoronavirus,2021,PDCoV-GX2022-1
OQ736716,"Porcine deltacoronavirus isolate PDCoV-GX2022-2, complete genome",Porcine deltacoronavirus,25355,Porcine deltacoronavirus,2022,PDCoV-GX2022-2
OQ718861,"UNVERIFIED: Bovine coronavirus isolate BCoV/SWUN/XHD5/2022, complete genome",Bovine coronavirus,31021,Bovine coronavirus,2022,BCoV/SWUN/XHD5/2022
OQ703966,"Porcine epidemic diarrhea virus isolate CH-HeN-ZLH-2022, complete genome",Porcine epidemic diarrhea virus,28037,Porcine epidemic diarrhea virus (PEDV),15-Mar-2022,CH-HeN-ZLH-2022
OP894120,"UNVERIFIED: Porcine epidemic diarrhea virus isolate PEDV SD/2020, complete genome",Porcine epidemic diarrhea virus,28165,Porcine epidemic diarrhea virus (PEDV),2020,PEDV SD/2020
OP287015,"Porcine epidemic diarrhea virus isolate JS-A, complete genome",Porcine epidemic diarrhea virus,28039,Porcine epidemic diarrhea virus (PEDV),Dec-2021,JS-A
OP381188,"Infectious bronchitis virus isolate IBV/Ck/USA/CA/21-1883 genotype GVIII, complete genome",Infectious bronchitis virus,27668,Infectious bronchitis virus,01-Dec-2021,IBV/Ck/USA/CA/21-1883
MT039232,"Mutant Swine acute diarrhea syndrome coronavirus strain icSADS-tRFP, complete genome",Swine acute diarrhea syndrome coronavirus,27271,Swine acute diarrhea syndrome coronavirus,Unknown,Unknown
MT039231,"Mutant Swine acute diarrhea syndrome coronavirus strain icSADS, complete genome",Swine acute diarrhea syndrome coronavirus,27171,Swine acute diarrhea syndrome coronavirus,Unknown,Unknown
MH615810,"Swine acute diarrhea syndrome coronavirus isolate SADS-CoV-CH-FJWT-2018, complete genome",Swine acute diarrhea syndrome coronavirus,27184,Swine acute diarrhea syndrome coronavirus,Mar-2018,SADS-CoV-CH-FJWT-2018
MF094688,"Swine acute diarrhea syndrome related coronavirus isolate 162140, complete genome",Swine acute diarrhea syndrome related coronavirus,27177,Swine acute diarrhea syndrome related coronavirus,Unknown,162140
MF094687,"Swine acute diarrhea syndrome related coronavirus isolate 141388, complete genome",Swine acute diarrhea syndrome related coronavirus,27174,Swine acute diarrhea syndrome related coronavirus,Unknown,141388
MF094686,"Swine acute diarrhea syndrome related coronavirus isolate 8495, complete genome",Swine acute diarrhea syndrome related coronavirus,27198,Swine acute diarrhea syndrome related coronavirus,Unknown,8495
MF094685,"Swine acute diarrhea syndrome related coronavirus isolate 8462, complete genome",Swine acute diarrhea syndrome related coronavirus,27200,Swine acute diarrhea syndrome related coronavirus,Unknown,8462
MF094684,"Swine acute diarrhea syndrome coronavirus isolate FarmD, complete genome",Swine acute diarrhea syndrome coronavirus,27173,Swine acute diarrhea syndrome coronavirus,Unknown,FarmD
MF094683,"Swine acute diarrhea syndrome coronavirus isolate FarmC, complete genome",Swine acute diarrhea syndrome coronavirus,27173,Swine acute diarrhea syndrome coronavirus,Unknown,FarmC
MF094682,"Swine acute diarrhea syndrome coronavirus isolate FarmB, complete genome",Swine acute diarrhea syndrome coronavirus,27173,Swine acute diarrhea syndrome coronavirus,Unknown,FarmB
MF094681,"Swine acute diarrhea syndrome coronavirus isolate FarmA, complete genome",Swine acute diarrhea syndrome coronavirus,27173,Swine acute diarrhea syndrome coronavirus,Unknown,FarmA
OP784565,"Porcine epidemic diarrhea virus isolate PEDV HNCADA-2017, complete genome",Porcine epidemic diarrhea virus,28042,Porcine epidemic diarrhea virus (PEDV),2017,PEDV HNCADA-2017
OQ589489,"Porcine epidemic diarrhea virus strain attenuated AJ1102-R, complete genome",Porcine epidemic diarrhea virus,28042,Porcine epidemic diarrhea virus (PEDV),25-Feb-2023,Unknown
OP972835,"Porcine epidemic diarrhea virus isolate YNBS/2022, complete genome",Porcine epidemic diarrhea virus,28031,Porcine epidemic diarrhea virus (PEDV),25-Oct-2022,YNBS/2022
OQ731918,"Porcine epidemic diarrhea virus isolate PEDV-GX02/2022, complete genome",Porcine epidemic diarrhea virus,28035,Porcine epidemic diarrhea virus (PEDV),12-Mar-2022,PEDV-GX02/2022
OQ731917,"Porcine epidemic diarrhea virus isolate PEDV-GX01/2022, complete genome",Porcine epidemic diarrhea virus,27953,Porcine epidemic diarrhea virus (PEDV),25-Mar-2022,PEDV-GX01/2022
OP480878,"Porcine epidemic diarrhea virus isolate CH/Yinchuan/2021, complete genome",Porcine epidemic diarrhea virus,28038,Porcine epidemic diarrhea virus (PEDV),23-Jul-2021,CH/Yinchuan/2021
OQ349202,"Porcine epidemic diarrhea virus isolate ZJ3(2021), complete genome",Porcine epidemic diarrhea virus,28041,Porcine epidemic diarrhea virus (PEDV),2021,ZJ3(2021)
OQ349201,"Porcine epidemic diarrhea virus isolate SHdt3(2021), complete genome",Porcine epidemic diarrhea virus,28038,Porcine epidemic diarrhea virus (PEDV),2021,SHdt3(2021)
OQ349200,"Porcine epidemic diarrhea virus isolate SD1(2021), complete genome",Porcine epidemic diarrhea virus,28035,Porcine epidemic diarrhea virus (PEDV),2021,SD1(2021)
OP688373,"Porcine epidemic diarrhea virus isolate PEDV-CHFJFQ, complete genome",Porcine epidemic diarrhea virus,27953,Porcine epidemic diarrhea virus (PEDV),2018,PEDV-CHFJFQ
OP326239,"Porcine epidemic diarrhea virus isolate TC-China/2020, complete genome",Porcine epidemic diarrhea virus,28100,Porcine epidemic diarrhea virus (PEDV),2019-11-15,TC-China/2020
OQ547740,"Porcine deltacoronavirus isolate PDCoV-GX2021-1, complete genome",Porcine deltacoronavirus,25422,Porcine deltacoronavirus,2021,PDCoV-GX2021-1
OP382083,"Porcine epidemic diarrhea virus isolate PEDV-GX4/2021, complete genome",Porcine epidemic diarrhea virus,28036,Porcine epidemic diarrhea virus (PEDV),10-Feb-2021,PEDV-GX4/2021
OM950729,"Canine coronavirus isolate GH4-2, complete genome",Canine coronavirus,29366,Canine coronavirus,2020,GH4-2
OM950728,"Canine coronavirus isolate GH8-2, complete genome",Canine coronavirus,29367,Canine coronavirus,2020,GH8-2
OQ551110,Porcine deltacoronavirus strain CHN-JS-2018 complete genome,Porcine deltacoronavirus,25458,Porcine deltacoronavirus,27-Feb-2018,CHN-JS-2018
ON960077,"Porcine epidemic diarrhea virus strain CH/HNWMB/2021, complete genome",Porcine epidemic diarrhea virus,28035,Porcine epidemic diarrhea virus (PEDV),15-May-2021,Unknown
ON960076,"Porcine epidemic diarrhea virus strain CH/HNLYL/2021, complete genome",Porcine epidemic diarrhea virus,28038,Porcine epidemic diarrhea virus (PEDV),22-Dec-2021,Unknown
OQ566228,"Porcine deltacoronavirus isolate GNU-2105-P5, complete genome",Porcine deltacoronavirus,25422,Porcine deltacoronavirus,2021,GNU-2105-P5
OQ566227,"Porcine deltacoronavirus isolate GNU-2105-P1, complete genome",Porcine deltacoronavirus,25422,Porcine deltacoronavirus,2021,GNU-2105-P1
OQ566226,"Porcine deltacoronavirus isolate GNU-2105, complete genome",Porcine deltacoronavirus,25422,Porcine deltacoronavirus,2021,GNU-2105
OQ541850,"UNVERIFIED: Equine coronavirus isolate JL, complete genome",Equine coronavirus,30892,Equine coronavirus,2021,JL
ON964511,"Porcine epidemic diarrhea virus isolate GDGZ-2020, complete genome",Porcine epidemic diarrhea virus,28038,Porcine epidemic diarrhea virus (PEDV),2020-11-19,GDGZ-2020
OP004056,"Bovine coronavirus isolate CH-4-22-01, complete genome",Bovine coronavirus,31038,Bovine coronavirus,Apr-2022,CH-4-22-01
OQ507475,"UNVERIFIED: Bovine coronavirus isolate Nes_2012-01-03, complete genome",Bovine coronavirus,31032,Bovine coronavirus,01-Feb-2012,Nes_2012-01-03
ON858825,"Transmissible gastroenteritis virus strain SC2021, complete genome",Transmissible gastroenteritis virus,28561,Transmissible gastroenteritis virus,21-Jun-2021,Unknown
OP933726,"MAG: Ferret coronavirus isolate FRCoV MeGB01-2022, complete genome",Ferret coronavirus,28096,Ferret coronavirus (animal metagenome),31-Aug-2021,FRCoV MeGB01-2022
ON325309,"Bat alphacoronavirus isolate BatCoV/M.myotis/Switzerland/2019, complete genome",Bat alphacoronavirus,27932,Bat alphacoronavirus,2019,BatCoV/M.myotis/Switzerland/2019
ON325307,"Middle East respiratory syndrome-related coronavirus isolate BatCoV/V.murinus/Switzerland/2020, complete genome",Middle East respiratory syndrome-related coronavirus,30047,Middle East respiratory syndrome-related coronavirus (MERS-CoV),2020,BatCoV/V.murinus/Switzerland/2020
OQ348268,"MAG: Betacoronavirus 1 isolate ASRA3, complete genome",Betacoronavirus 1,30999,Betacoronavirus 1 (bovine metagenome),2011,ASRA3
OQ401249,"MAG: Sarbecovirus RfGB02, complete genome",Sarbecovirus sp. RfGB02,29375,Sarbecovirus sp. RfGB02 (bat metagenome),2021-08-27,2-GH106
OQ401248,"MAG: Sarbecovirus sp. RhGB07 isolate 2-30B, complete genome",Sarbecovirus sp. RhGB07,29224,Sarbecovirus sp. RhGB07 (bat metagenome),2020-10-05,2-30B
OQ401247,"MAG: Sarbecovirus RfGB01, complete genome",Sarbecovirus sp. RfGB01,29308,Sarbecovirus sp. RfGB01 (bat metagenome),2021-09-27,1-GH087
OQ401255,"MAG: Pedacovirus MdGB03, complete genome",Pedacovirus sp. MdGB03,28227,Pedacovirus sp. MdGB03 (bat metagenome),2021-08-22,Sample-37
OQ401254,"MAG: Pedacovirus MdGB02, complete genome",Pedacovirus sp. MdGB02,28010,Pedacovirus sp. MdGB02 (bat metagenome),2021-08-11,Sample-30
OQ401250,"MAG: Pedacovirus MdGB01, complete genome",Pedacovirus sp. MdGB01,28224,Pedacovirus sp. MdGB01 (bat metagenome),2020-09-17,4-126A
OQ401251,"MAG: Merbecovirus PaGB01, complete genome",Merbecovirus sp. PaGB01,30018,Merbecovirus sp. PaGB01 (bat metagenome),2020-09-26,5-129B
LC756670,"Human coronavirus OC43 HCoVOC43_Fukushima_OR427_2021 RNA, nearly complete genome",Human coronavirus OC43,30733,Human coronavirus OC43 (HCoV-OC43),2021,HCoVOC43_Fukushima_OR427_2021
LC756669,"Human coronavirus OC43 HCoVOC43_Fukushima_OR421_2021 RNA, nearly complete genome",Human coronavirus OC43,30752,Human coronavirus OC43 (HCoV-OC43),2021,HCoVOC43_Fukushima_OR421_2021
LC756668,"Human coronavirus NL63 HCoVNL63_Fukushima_O230_2018 RNA, nearly complete genome",Human coronavirus NL63,27542,Human coronavirus NL63 (HCoV-NL63),2018,HCoVNL63_Fukushima_O230_2018
OQ405400,"UNVERIFIED: Alphacoronavirus sp. isolate AlphaCoV/P.nathusii/NL/2018-403.3, complete genome",Alphacoronavirus sp.,28588,Alphacoronavirus sp.,2018,AlphaCoV/P.nathusii/NL/2018-403.3
OQ405399,"UNVERIFIED: Betacoronavirus sp. isolate BtCoV/P.nathusii/NL/2018-403.3, complete genome",Betacoronavirus sp.,30337,Betacoronavirus sp.,2018,BtCoV/P.nathusii/NL/2018-403.3
OQ434268,"Avian coronavirus isolate Ch/IBV/Pak/AW-2/GI-13/2017, complete genome",Avian coronavirus,27617,Avian coronavirus (ACoV),17-May-2017,Ch/IBV/Pak/AW-2/GI-13/2017
OQ434267,"Avian coronavirus isolate Ch/IBV/Pak/AW-1/GI-1/2017, complete genome",Avian coronavirus,27652,Avian coronavirus (ACoV),17-May-2017,Ch/IBV/Pak/AW-1/GI-1/2017
ON571549,"Porcine epidemic diarrhea virus isolate JS2021, complete genome",Porcine epidemic diarrhea virus,28034,Porcine epidemic diarrhea virus (PEDV),Aug-2021,JS2021
ON419888,"Infectious bronchitis virus isolate AR/01/BA/LDBI-15, complete genome",Infectious bronchitis virus,27542,Infectious bronchitis virus,2001,AR/01/BA/LDBI-15
ON419887,"Infectious bronchitis virus isolate AR/01/BA/LDBI-5, complete genome",Infectious bronchitis virus,27525,Infectious bronchitis virus,2001,AR/01/BA/LDBI-5
ON419886,"Infectious bronchitis virus isolate AR/06/BA/LDBI-22, complete genome",Infectious bronchitis virus,27542,Infectious bronchitis virus,2006,AR/06/BA/LDBI-22
ON419885,"Infectious bronchitis virus isolate AR/06/BA/LDBI-20, complete genome",Infectious bronchitis virus,27542,Infectious bronchitis virus,2006,AR/06/BA/LDBI-20
ON419883,"Infectious bronchitis virus isolate AR/13/BA/A255, complete genome",Infectious bronchitis virus,27543,Infectious bronchitis virus,2013,AR/13/BA/A255
ON419882,"Infectious bronchitis virus isolate AR/13/CB/A253, complete genome",Infectious bronchitis virus,27438,Infectious bronchitis virus,2013,AR/13/CB/A253
ON419881,"Infectious bronchitis virus isolate UY/15/CA/36-1, complete genome",Infectious bronchitis virus,27514,Infectious bronchitis virus,2015,UY/15/CA/36-1
ON419880,"Infectious bronchitis virus isolate UY/14/CA/17, complete genome",Infectious bronchitis virus,27516,Infectious bronchitis virus,2014,UY/14/CA/17
ON419879,"Infectious bronchitis virus isolate UY/12/CA/35, complete genome",Infectious bronchitis virus,27522,Infectious bronchitis virus,2012,UY/12/CA/35
ON419878,"Infectious bronchitis virus isolate UY/12/CA/33, complete genome",Infectious bronchitis virus,27521,Infectious bronchitis virus,2012,UY/12/CA/33
